,id,Global_WT,Global_mut,LengthDiff,ScoreLocal_WT,ScoreMutPred,ScoreLocal_clean,TrueLabel
0,0,290.99120501615107,294.8721359092742,-5,290.99120501615107,290.74839952774346,0.0018559098243713379,Benign/Likely benign
1,1,290.99120501615107,285.12174303270876,3,288.1524368915707,285.12174303270876,2.5590882301330566,Pathogenic
2,2,380.61162607371807,372.0716722086072,8,374.38966630771756,372.0716722086072,2.0447424799203873,Likely pathogenic
3,3,680.9186442187056,678.8201228766702,2,678.963700084947,678.8201228766702,-0.01422926783561701,likely benign
4,4,402.12120889127254,401.130335688591,1,401.1447753161192,401.130335688591,0.0,likely benign
5,5,325.61578546464443,321.6490543484688,1,324.61914740502834,321.6490543484688,2.828910186886787,Pathogenic
6,6,132.19451766833663,133.3275468312204,-1,132.19451766833663,132.40029215440154,-0.13143640756607056,likely benign
7,7,581.2347257398069,578.588564299047,4,578.3370906077325,578.588564299047,0.09622132405638689,Pathogenic
8,8,581.2347257398069,578.4853885937482,3,579.1989385448396,578.4853885937482,0.6369821429252625,Pathogenic
9,9,581.2347257398069,583.807639753446,-6,581.2347257398069,577.8959926124662,3.4690048433840275,likely_pathogenic
10,12,573.1835254002362,572.3871067445725,1,572.1906848717481,572.3871067445725,0.22359121218323708,Benign
11,13,138.57803512364626,139.5060152374208,-1,138.57803512364626,138.6009007655084,0.0,likely benign
12,14,474.522039094707,475.5079985335469,-1,474.522039094707,474.5561551526189,0.0,Benign/Likely benign
13,15,666.0390124274418,662.0382722048089,4,662.0960995508358,662.0382722048089,-0.15539747476577764,Benign/Likely benign
14,16,666.0390124274418,659.993402723223,6,660.4945898605511,659.993402723223,0.5131805241107943,Pathogenic
15,17,666.0390124274418,664.2823225492612,1,665.0868006302044,664.2823225492612,1.1783691868186001,Pathogenic
16,18,611.503334723413,610.4198558330536,2,609.5513534173369,610.4198558330536,-0.5743965655565262,likely benign
17,19,611.503334723413,623.0821169391274,-12,611.503334723413,612.6160908862948,-0.47047608345747,Likely benign
18,20,614.5734115689993,618.8864923492074,-4,614.5734115689993,614.9367236271501,0.0,Likely benign
19,21,700.5472710179165,698.7149665961042,4,698.1093959556893,698.7149665961042,-0.30125933885574346,Likely benign
20,22,487.90512216836214,471.9223490897566,18,471.61268608272076,471.9223490897566,0.4183241482824086,Benign
21,23,171.82703501731157,169.11525456607342,1,170.8273360207677,169.11525456607342,1.511541623622179,Likely pathogenic
22,24,479.1935049723834,478.4246177058667,2,477.7124915551394,478.4246177058667,-0.738837406039238,pathogenic
23,25,478.02598932757974,478.9167653284967,-2,478.02598932757974,477.3889797888696,0.5499299317598344,pathogenic
24,26,664.0858951564878,659.790403095074,4,660.1092492099851,659.790403095074,-0.12970954179763794,Likely benign
25,27,662.6455443976447,660.5425305105746,2,660.6592780230567,660.5425305105746,0.06552374362945557,Likely benign
26,28,664.0858951564878,665.2118021445349,-2,664.0858951564878,663.2242098050192,0.46738505363464355,Benign
27,29,667.4482680689543,665.2314966041595,2,665.6120773684233,665.2314966041595,0.096552163362503,Benign
28,30,667.0365736633539,668.7421050295234,-2,667.0365736633539,667.7891739234328,-0.29907691478729254,Benign
29,31,734.8666109088808,742.1010727286339,-7,734.8666109088808,735.8557025790215,-1.1537410616874695,likely_benign
30,32,738.6250881436281,735.1125499652699,4,735.0938171627931,735.1125499652699,0.06596904993057248,Likely benign
